,annotator,label,stars,sentence1
6566,g_81,0,*,John asked who and where Bill had seen.
6567,g_81,1,,Which book and which pencil did John buy?
6568,g_81,0,*,Where and when did Bill put the book?
6569,g_81,1,,On which table and under which flower pot did John put the keys?
6570,g_81,1,,To which city and to which conference did Bill go?
6571,g_81,1,,To which city and which conference did Bill go?
6572,g_81,1,,Which city and which conference did Bill go to?
6573,g_81,0,*,Which city and which conference did Bill go to to?
6574,g_81,0,*,Which city and to which conference did Bill go to?
6575,g_81,0,*,To which city and which conference did Bill go to?
6576,g_81,0,*,"John, who and whose friends you saw, is a fool."
6577,g_81,1,,"John, to who and to whose friends that letter was addressed, is a fool."
6578,g_81,1,,I wonder when and how often she went that day.
6579,g_81,1,,I wonder who and whose friends he handed over to the FBI.
6580,g_81,1,,I have wanted to know exactly what happened to Rosa Luxemburg for many years.
6581,g_81,1,,I have wanted to know for many years exactly what happened to Rosa.
6582,g_81,1,,I had hoped that it was true that Rosa Luxemburg had actually defected to Iceland for many years.
6583,g_81,1,,I had hoped that it was true for many years that Rosa Luxemburg had actually defected to Iceland.
6584,g_81,1,,I have wanted to meet the man who spent so much money planning the assassination of Kennedy for many years.
6585,g_81,1,,I have wanted to meet for many years the man who spent so much money planning the assassination of Kennedy.
6586,g_81,1,,The woman believed that the man was ill who was here.
6587,g_81,1,,The woman believed that the man who was here was ill.
6588,g_81,1,,The woman who was here believed that the man was ill.
6589,g_81,1,,A woman hit a girl who was pregnant.
6590,g_81,1,,People are said to do crazier things at higher speeds there by Dorothy than they are by other people.
6591,g_81,1,,People are said to do such crazy things at such high speeds there by Dorothy that I am getting skeptical.
6592,g_81,1,,A woman hit a pregnant girl.
6593,g_81,1,,A pregnant woman hit a girl.
6594,g_81,1,,A man just came in and a woman went out who were similar in all kinds of ways.
6595,g_81,1,,A man just came in and a woman went out who hate each other like poison and always have.
6596,g_81,0,*,I find it easy to believe - but Joan finds it hard to believe - Tom to be dishonest.
6597,g_81,0,*,"John offered, and Harry gave, Sally a Cadillac."
6598,g_81,0,*,"John told, and Harry showed, Seymour that Sally was a virgin."
6599,g_81,1,,Jack may be and Tony certainly is a werewolf.
6600,g_81,1,,Harry has claimed but I do not believe that Melvin is a Communist.
6601,g_81,1,,I like but Tom doesn't like to visit new places.
6602,g_81,1,,"I can tell you when, but I can't tell you why, he left me."
6603,g_81,1,,"I've been wondering whether, but wouldn't positively want to state that."
6604,g_81,1,,"John hummed, and Mary sang, the same tune."
6605,g_81,1,,"John hummed, and Mary sang, at equal volumes."
6606,g_81,1,,"John gave Mary, and Joan presented to Fred, books which looked."
6607,g_81,1,,"The Red Sox beat, and the Giants were beaten by, different teams."
6608,g_81,1,,"Smith loaned, and his widow later donated, a valuable collection of manuscripts to the library."
6609,m_02,1,,Which club did you hit the winning putt with?
6610,m_02,1,,With which club did you hit the winning putt?
6611,m_02,1,,Ethel was sitting at her desk.
6612,m_02,0,*,The Ethel was sitting at her desk.
6613,m_02,0,*,Accountant was sitting at her desk.
6614,m_02,1,,The accountant was sitting at her desk.
6615,m_02,1,,Accountants audit our finances every year.
6616,m_02,0,*,I would like an accountants to sort out my tax return.
6617,m_02,1,,Some accountants were quietly counting in the back office.
6618,m_02,1,,Would more accountants make any difference to my tax bill?
6619,m_02,1,,The truck spread salt.
6620,m_02,1,,The truck spread the salt.
6621,m_02,1,,The truck spread salts.
6622,m_02,1,,This truck spread less salt than that one.
6623,m_02,0,*,This truck spread fewer salt than that one.
6624,m_02,1,,There are fewer trucks on the motorway this winter.
6625,m_02,1,,There are less trucks on the motorway this winter.
6626,m_02,0,*,The White Rabbit vanished his watch.
6627,m_02,1,,Dogs chase cats.
6628,m_02,0,*,Dogs chase.
6629,m_02,1,,Flora cooks.
6630,m_02,1,,Flora cooks gourmet meals.
6631,m_02,1,,The cat shot into the kitchen on Sunday morning carrying a dead mouse.
6632,m_02,1,,The cat sauntered into the kitchen carrying a dead mouse.
6633,m_02,1,,Maisie drove her car from Morningside to Leith on Wednesday.
6634,m_02,1,,On Wednesday Maisie drove her car from Morningside to Leith.
6635,m_02,1,,Maisie drove her car on Wednesday from Morningside to Leith.
6636,m_02,1,,Jeeves sauntered into the room.
6637,m_02,0,*,Into Jeeves sauntered the room.
6638,m_02,1,,Into the room sauntered Jeeves.
6639,m_02,1,,Which room did Jeeves sauntered into?
6640,m_02,1,,Into which room did Jeeves sauntered?
6641,m_02,1,,Barbara handed the results to Alan on Tuesday.
6642,m_02,1,,The pupils in this maths class gave cakes to Margaret every.
6643,m_02,1,,Cakes were given to Margaret every Friday by the pupils in this maths class.
6644,m_02,1,,This parcel is very heavy.
6645,m_02,1,,This very heavy parcel was delivered yesterday.
6646,m_02,1,,"Very heavy, this parcel!"
6647,m_02,1,,What this parcel is is very heavy.
6648,m_02,1,,We felled the murder with this chainsaw.
6649,m_02,1,,With this chainsaw we felled the murder.
6650,m_02,1,,Barbara handed the intriguing results of the latest examination to Alan on Tuesday.
6651,m_02,1,,Barbara handed them to Alan on Tuesday.
6652,m_02,1,,This large parcel is very heavy.
6653,m_02,1,,This large parcel is very heavy and so is this small packet.
6654,m_02,1,,Vera is knitting in the lounge.
6655,m_02,1,,Vera is knitting there.
6656,m_02,1,,Grandma is coming to Mr Chalky's school tomorrow.
6657,m_02,1,,Grandma is coming here tomorrow.
6658,m_02,1,,The cat was sleeping in the kitchen.
6659,m_02,1,,The cat trotted into the kitchen.
6660,m_02,1,,The mouse jumped out of the cheese box.
6661,m_02,1,,The mouse was out the cheese box.
6662,m_02,1,,The cat trotted in the kitchen.
6663,m_02,1,,The cat trotted in.
6664,m_02,1,,The mouse jumped out.
6665,m_02,1,,The terrier attacked the burglar.
6666,m_02,1,,The terrier savaged the burglar's ankles.
6667,m_02,1,,The terrier attacked the burglar and the terrier savaged the burglar's ankles.
6668,m_02,1,,The terrier attacked the burglar and savaged the burglar's ankles.
6669,m_02,1,,Did the wealthy young man buy that piano for his secret fiancée?
6670,m_02,1,,Who bought that piano for his secret fiancée?
6671,m_02,1,,What did the wealthy young man buy for his secret fiancée?
6672,m_02,1,,Who did the wealthy young man buy that piano for?
6673,m_02,1,,The wealthy young man bought his secret fiancée that piano.
6674,m_02,1,,That piano was bought for his secret fiancée by the wealthy young man.
6675,m_02,1,,"I don't like the plum brandy, but the port I just love."
6676,m_02,1,,Frank bought the piano for Jane.
6677,m_02,1,,Frank bought Jane the piano.
6678,m_02,1,,The piano was bought for Jane by Frank.
6679,m_02,1,,The piano Frank bought for Jane.
6680,m_02,1,,Did Frank buy the piano for Jane?
6681,m_02,1,,Did Frank buy Jane the piano?
6682,m_02,1,,Was the piano bought for Jane by Frank?
6683,m_02,1,,What did Frank buy for Jane?
6684,m_02,1,,Frank bought something for Jane.
6685,m_02,1,,Did Frank buy something for Jane.
6686,m_02,1,,What did Frank buy for Jane.
6687,m_02,1,,The children chased the dog.
6688,m_02,1,,The cook saved no scraps for the dog.
6689,m_02,1,,Sarah devoured the cakes in the kitchen last night.
6690,m_02,1,,Mr Knightley despaired.
6691,m_02,1,,Emma slighted Miss Bates.
6692,m_02,1,,Jane Fairfax seemed upset.
6693,m_02,1,,Mr Woodhouse sat in an armchair.
6694,m_02,1,,Mr Knightley walked into the drawing room.
6695,m_02,1,,Mr Elton handed his wife into the carriage.
6696,m_02,1,,Emma gave bad advice to Harriet.
6697,m_02,1,,Mr Knightley suggested that thieves would break into Hartfield.
6698,m_02,1,,Eleanor blamed Willoughby for Marianne's unhappiness.
6699,m_02,1,,Eleanor blamed Marianne's unhappiness on Willoughby.
6700,m_02,1,,The Romans built this aqueduct.
6701,m_02,1,,The computer will calculate the value of the variable.
6702,m_02,1,,These objections killed the proposal.
6703,m_02,0,*,Lecturer was sitting at her desk.
6704,m_02,1,,Too much salt damages vehicles.
6705,m_02,0,*,Too much vehicles are damaged by salt.
6706,m_02,0,*,Too many salt damages vehicles.
6707,m_02,1,,Too many vehicles are damaged by salt.
6708,m_02,1,,Frank Churchill gave a piano to Jane Fairfax.
6709,m_02,1,,A piano was given to Jane Fairfax by Frank Churchill.
6710,m_02,1,,Wickham eloped with Lydia.
6711,m_02,1,,Miss Bates can chatter on for hours.
6712,m_02,1,,Henry Crawford loved Fanny but Fanny loved Edmund.
6713,m_02,1,,Mr Bingley became tired of Jane or Mr D'Arcy persuaded Mr.
6714,m_02,1,,Elizabeth regretted that she had met Wickham.
6715,m_02,1,,Catherine feared that the Abbey was haunted.
6716,m_02,1,,That Anne was in conversation with Mr Elliott dismayed Captain.
6717,m_02,1,,Fanny was delighted by the idea that she could subscribe to a library.
6718,m_02,1,,Who thought up the proposal that the committee be abolished?
6719,m_02,1,,The cottage which Mrs Dashwood accepted was rather small.
6720,m_02,1,,The gentleman who saved Marianne was Willoughby.
6721,m_02,1,,The building that we liked is in Thornton Lacey.
6722,m_02,1,,It was Anne Elliott who loved Captain Wentworth but who rejected his first proposal.
6723,m_02,1,,A motorist has reported that the road is blocked by snow at Bunker Hill.
6724,m_02,1,,The Labrador ate all the food which we left on the kitchen table.
6725,m_02,1,,Show me the folder in which you stored the documents.
6726,m_02,1,,I like the book that you gave me.
6727,m_02,1,,I love the food they cook in the halls of residence.
6728,m_02,1,,A motorist has reported the road is blocked at Bunker Hill.
6729,m_02,1,,I am delighted at the idea they might demolish the Appleton Tower.
6730,m_02,1,,The cottage which Mrs Dashwood accepted was very small.
6731,m_02,1,,Anne Musgrave has just seen Mr Elliott in Bath Street.
6732,m_02,1,,Nurse Rooke has discovered where Anne Elliott stayed.
6733,m_02,1,,Nurse Rooke suspected that Mrs Clay planned to run away with.
6734,m_02,1,,Anne astonished her father.
6735,m_02,1,,That Captain Wentworth married Anne astonished her father.
6736,m_02,1,,Sir Walter Elliott imagined the scene.
6737,m_02,1,,Sir Walter Elliott imagined that he was still handsome.
6738,m_02,1,,Yesterday Lydia eloped with Wickham.
6739,m_02,1,,Lydia eloped with Wickham yesterday.
6740,m_02,1,,"When Lydia went to Brighton, she eloped with Wickham."
6741,m_02,1,,Lydia eloped with Wickham when she went to Brighton.
6742,m_02,1,,Because of the strike the commuters travelled by army lorry.
6743,m_02,1,,The commuters travelled by army lorry because of the strike.
6744,m_02,1,,"Because the bus drivers were on strike, the commuters travelled by army lorry."
6745,m_02,1,,The commuters travelled by army lorry because the bus drivers were on strike.
6746,m_02,1,,Although Mr D'Arcy disliked Mrs Bennet he married Elizabeth.
6747,m_02,1,,"In spite of his dislike of Mrs Bennet, Mr D'Arcy married Elizabeth."
6748,m_02,1,,"If Emma had left Hartfield, Mr Woodhouse would have been unhappy."
6749,m_02,1,,Did Captain Wentworth write a letter to Anne Elliott?
6750,m_02,1,,Write a letter to Anne Elliott.
6751,m_02,0,*,"Because did Marianne love Willoughby, she refused to."
6752,m_02,0,*,"If did Emma leave Hartfield, Mr Woodhouse would be unhappy."
6753,m_02,0,*,"When did Fanny return, she found Tom Bertram very ill."
6754,m_02,0,*,The cottage which did Mrs Dashwood accept was rather small.
6755,m_02,0,*,Catherine feared that was the Abbey haunted.
6756,m_02,1,,The girls wondered who Mr Bennet had received in his library.
6757,m_02,1,,We were wondering who did you meet at the conference.
6758,m_02,1,,She said that in came Aunt Norris.
6759,m_02,1,,She said that into the room came Aunt Norris.
6760,m_02,0,*,The person who in came at that moment was Aunt Norris.
6761,m_02,0,*,"Because in came Aunt Norris, Fanny stopped talking."
6762,m_02,0,*,"When in came Aunt Norris, Fanny stopped talking."
6763,m_02,0,*,"Because into the room came Aunt Norris, Fanny stopped talking."
6764,m_02,0,*,"When into the room came Aunt Norris, Fanny stopped talking."
6765,m_02,1,,Never had Sir Thomas been so offended.
6766,m_02,0,*,The person who never had he been so offended was Sir Thomas.
6767,m_02,0,*,"Because never had Sir Thomas been so offended, even Mr Yates left."
6768,m_02,0,*,"When never had Sir Thomas been so offended, Mr Yates left."
6769,m_02,1,,"Dr Jones habitually ate too much rich food, didn't he?"
6770,m_02,0,*,"We realised that Dr Jones died because he ate too much rich food, didn't he?"
6771,m_02,0,*,The person who ate too much rich food didn't he was Dr.
6772,m_02,0,*,"Because Dr Jones ate too much rich food didn't he, he died of apoplexy."
6773,m_02,0,*,"When Dr Jones died of apoplexy didn't he, Mary Crawford went to live with his wife."
6774,m_02,1,,Fanny stopped talking because in came Aunt Norris.
6775,m_02,0,*,Because in came Aunt Norris Fanny stopped talking.
6776,m_02,1,,Mr Yates left because never had Sir Thomas been so offended.
6777,m_02,0,*,"Because never had Sir Thomas been so offended, Mr Yates left."
6778,m_02,0,*,Fanny stopped talking when in came Aunt Norris.
6779,m_02,0,*,When in came Aunt Norris Fanny stopped talking.
6780,m_02,0,*,Fanny continued talking although in came Aunt Norris.
6781,m_02,0,*,"Although in came Aunt Norris, Fanny continued talking."
6782,m_02,1,,Fanny had just stopped talking when in came Aunt Norris.
6783,m_02,1,,Fanny regretted talking to Mary.
6784,m_02,1,,Henry wanted to marry Fanny.
6785,m_02,1,,"Mrs Bennet having taken the others upstairs, Mr Bingley proposed to."
6786,m_02,1,,All Mr Collins does is praise Lady de Bourg.
6787,m_02,1,,Lady de Bourg tried to persuade Elizabeth to renounce Mr D'Arcy.
6788,m_02,1,,Henry wanted to have married Fanny before Edmund returned.
6789,m_02,1,,Fanny regretted having talked to Mary.
6790,m_02,1,,What Mr Collins is doing is praising Lady de Bourg.
6791,m_02,0,*,Fanny regretted being talking to Mary.
6792,m_02,0,*,All Mr Collins has done is have praised Lady de Bourg.
6793,m_02,1,,Julia and Maria wanted to be allowed to perform a play.
6794,m_02,1,,Edmund wanted Fanny to be able to ride a horse.
6795,m_02,0,*,Henry wanted to possibly marry Fanny.
6796,m_02,1,,Fanny loved talking to Mary.
6797,m_02,1,,"Slamming the door, he ran down the steps."
6798,m_02,0,*,He was knowing the country well.
6799,m_02,1,,"When ripe, these apples will be delicious."
6800,m_02,1,,The tigers hunt prey at night.
6801,m_02,1,,Fiona hoped to meet the Prime Minister.
6802,m_02,1,,Arthur tried to bake a cake.
6803,m_02,1,,Fiona persuaded Arthur to bake a cake.
6804,m_02,1,,Susan wanted Jane to study German.
6805,m_02,1,,Ayala went to the ball and chatted to Jonathan Stubbs.
6806,m_02,0,*,Ayala went to the ball and Jonathan Stubbs chatted to.
6807,m_02,1,,Ayala went to the ball and was chatted to by Jonathan Stubbs.
6808,m_02,1,,All the Beatles came to Merle Park.
6809,m_02,1,,The Beatles all came to Merle Park.
6810,m_02,1,,Both Jane and Elizabeth were at home.
6811,m_02,1,,Jane and Elizabeth were both at home.
6812,m_02,1,,Larry hunted all the foxes.
6813,m_02,0,*,Larry all hunted the foxes.
6814,m_02,0,*,Larry hunted the foxes all.
6815,m_02,1,,George built both the houses.
6816,m_02,0,*,George both built the houses.
6817,m_02,0,*,George built the houses both.
6818,m_02,1,,All the foxes were hunted by Larry.
6819,m_02,1,,Augusta blamed herself for what happened.
6820,m_02,1,,These documents Elizabeth is checking at this very moment.
6821,m_02,1,,Louise broke the cup.
6822,m_02,1,,Alison drove the car.
6823,m_02,1,,Martha chewed the bread.
6824,m_02,1,,The cup was broken by Louise.
6825,m_02,1,,The car was driven by Alison.
6826,m_02,1,,The bread was chewed by Martha.
6827,m_02,1,,These fields were marched over by all the armies of Europe.
6828,m_02,1,,How is someone to chat to a girl if she does not go out?
6829,m_02,1,,All the armies of Europe marched over these fields.
6830,m_02,1,,Ayala sent back the diamond necklace.
6831,m_02,1,,Ayala sent the diamond necklace back.
6832,m_02,1,,Ayala sent her cousin the diamond necklace.
6833,m_02,0,*,Ayala sent back her cousin the diamond necklace.
6834,m_02,1,,Tatiana wrote to Onegin.
6835,m_02,1,,Frank bought a piano for Jane.
6836,m_02,1,,Lucy sent a letter to Jane.
6837,m_02,1,,Lucy sent Jane a letter.
6838,m_02,1,,The company sent China its senior mining engineers to help plan the new mines.
6839,m_02,0,*,The experts attributed Raphael this picture.
6840,m_02,0,*,I forwarded Winifred the letter.
6841,m_02,0,*,The manager presented the foreman a gold watch.
6842,m_02,0,*,Kick John the ball.
6843,m_02,0,*,The critics ascribe Shakespeare this play.
6844,m_02,1,,Who did John send a book to?
6845,m_02,1,,To whom did John send a book?
6846,m_02,1,,What place did you travel to?
6847,m_02,1,,To what place did you travel?
6848,m_02,1,,What place did John send the book?
6849,m_02,0,*,Who was the book sent by John.
6850,m_02,0,*,What place was the book sent by John?
6851,m_02,1,,Only to the best students would he give this book.
6852,m_02,0,*,Only the best students would he give this book.
6853,m_02,1,,Only to Glasgow would he go by train.
6854,m_02,0,*,Only Glasgow would he travel by train.
6855,m_02,1,,It is to the best students that he gives this book.
6856,m_02,0,*,It is the best students he gives this book.
6857,m_02,1,,It is to Ireland that he is going.
6858,m_02,0,*,It is Ireland that he is going.
6859,m_02,1,,He told her the whole story.
6860,m_02,1,,She told him the whole story.
6861,m_02,1,,The other plan she rejected out of hand.
6862,m_02,1,,The vase got broken that Sheila had brought all the way from.
6863,m_02,1,,The plan was rejected out of hand that traffic should be banned.
6864,m_02,1,,Norman Lemming jumped off the cliff and William Lemming did so too.
6865,m_02,1,,Norman Lemming jumped off the cliff and so did William Lemming.
6866,m_02,1,,Harriet couldn't marry Mr Knightley but Emma could.
6867,m_02,1,,What Harriet did was marry Mr Martin.
6868,m_02,1,,Marry Mr Martin was what Harriet did.
6869,m_02,1,,Emma insulted Miss Bates and annoyed Mr Knightley.
6870,m_02,1,,Harriet swooned.
6871,m_02,1,,The book is astonishingly boring.
6872,m_02,1,,The Ethel we all know and love wishes to ask you some awkward questions.
6873,m_02,1,,Golfers can be good company.
6874,m_02,1,,Enthusiastic golfers with large handicaps can be good company.
6875,m_02,1,,These enthusiastic golfers that I met at the nineteenth hole can be good company.
6876,m_02,0,*,Golfer who is in training has a pretty powerful swing.
6877,m_02,1,,Memo ate the spaghetti.
6878,m_02,1,,Memo liked lasagna.
6879,m_02,1,,Emma made Harriet her friend.
6880,m_02,1,,The quiche and I were cooking.
6881,m_02,1,,Erika made her mother an omelet and the kitchen a mess.
6882,m_02,1,,Bill went to London on Monday.
6883,m_02,1,,Bill went on Monday to London.
6884,m_02,1,,My brother lives near Strasbourg.
6885,m_02,1,,Near Strasbourg my brother lives.
6886,m_02,1,,He planted the garden with roses last November.
6887,m_02,1,,He planted the garden last November with roses.
6888,m_02,1,,The baby chewed the biscuit.
6889,m_02,1,,The baby is heavy.
6890,m_02,1,,What the baby did was chew the biscuit.
6891,m_02,1,,The baby was chewing the biscuit.
6892,m_02,1,,Chew the biscuit!
6893,m_02,1,,Hartfield House is in Surrey.
6894,m_02,1,,Mr Knightley rode to Kingston.
6895,m_02,1,,Eleanor and Marianne travelled from Shropshire.
6896,m_02,1,,Frank gave a piano to Jane Fairfax.
6897,m_02,1,,Jane Fairfax received a piano from Frank.
6898,m_02,1,,The thief smashed the window with a hammer.
6899,m_02,1,,Captain Wentworth recovered the property for Mrs Smith.
6900,m_02,1,,The window was broken by a hammer.
6901,m_02,1,,Wren built St Paul's Cathedral.
6902,m_02,1,,Siobhan burnt a pattern on the piece of wood.
6903,m_02,1,,The dog dug a hole in the lawn.
6904,m_02,1,,The vase stood on the table in the hall.
6905,m_02,1,,Imogen took the vase to her mother's.
6906,m_02,1,,Imogen broke the vase.
6907,m_02,1,,Sue knows the answer.
6908,m_02,1,,The answer is known to Sue.
6909,m_02,1,,Jim was happily chopping logs.
6910,m_02,1,,Jim was chopping logs when Margaret left and was still at it when she got back.
6911,m_02,1,,Jim was enthusiastically chopping logs.
6912,m_02,1,,Captain Oates died in order to save his comrades.
6913,m_02,1,,This arch supports the weight of the tower.
6914,m_02,1,,What this arch does is support the weight of the tower.
6915,m_02,1,,This arch is supporting the weight of the tower.
6916,m_02,1,,The computer is playing six simultaneous games of three dimensional chess.
6917,m_02,1,,The intense cold killed the climbers.
6918,m_02,1,,The climbers were killed by the intense cold.
6919,m_02,1,,The climbers were killed with the intense cold.
6920,m_02,1,,Catriona opened the door with this key.
6921,m_02,1,,The visas are with the passports.
6922,m_02,1,,Sally went to the party with Andrew.
6923,m_02,1,,Alan made the loaf with strong white flour.
6924,m_02,1,,The builders made the wall with concrete blocks.
6925,m_02,1,,The gardener planted roses in the garden.
6926,m_02,1,,It was roses that the gardener planted in the garden.
6927,m_02,1,,It is the garden that the gardener planted with roses.
6928,m_02,1,,Roses are certain to be planted in the garden by the gardener.
6929,m_02,1,,The garden is certain to be planted with roses by the gardener.
6930,m_02,1,,Helen sent a scarf to Jim for Margaret.
6931,m_02,1,,What happened was they went home.
6932,m_02,0,*,What happened was they knew his parents.
6933,m_02,0,*,We are knowing this theory.
6934,m_02,1,,They're believing everything you say.
6935,m_02,1,,You'll soon be owning all the land round here.
6936,m_02,1,,What she did was e-mail all her friends.
6937,m_02,0,*,What she did was know this theory.
6938,m_02,0,*,What she did was be very cold.
6939,m_02,0,*,What she did was own all the land round here.
6940,m_02,1,,Harriet talked to Emma for hours.
6941,m_02,1,,The dog chased the cat for days.
6942,m_02,1,,Harriet told Emma the whole story.
6943,m_02,1,,The dog caught the cat.
6944,m_02,1,,The beaver built a dam.
6945,m_02,1,,Anne played the tune on the piano.
6946,m_02,1,,Jane was playing the piano.
6947,m_02,1,,Jane played the piano.
6948,m_02,1,,Tess was knocking at the door.
6949,m_02,1,,Tess knocked at the door.
6950,m_02,1,,Frank Churchill was crossing the street.
6951,m_02,1,,Jane is visiting Emma.
6952,m_02,1,,Jane visits Emma.
6953,m_02,1,,Tess is knocking at the door.
6954,m_02,1,,Tess knocks at the door.
6955,m_02,1,,Frank Churchill is crossing the street.
6956,m_02,1,,Frank Churchill crosses the street.
6957,m_02,1,,Real play Valencia next Sunday.
6958,m_02,1,,I leave for Paris next week.
6959,m_02,0,*,The volcano erupts on Tuesday.
6960,m_02,1,,The Minister has arrived.
6961,m_02,1,,I've been at work for six hours.
6962,m_02,1,,Have you ever visited Doubtful Sound?
6963,m_02,1,,There was an attack yesterday.
6964,m_02,1,,Emma and Harriet were attacked by those bandits.
6965,m_02,1,,Those bandits attacked Emma and Harriet yesterday.
6966,m_02,1,,The vase was smashed deliberately.
6967,m_02,1,,The sheep got infected with scrapie.
6968,m_02,1,,The fans were deliberately provoked by a rival group.
6969,m_02,1,,The fans got deliberately provoked by a rival group.
6970,m_02,1,,Six students got shot accidentally.
6971,m_02,1,,Some gifts get used a dozen or so times a year.
6972,m_02,1,,Can't you see I'm reading?
6973,m_02,1,,People go hunting in the Autumn.
6974,m_02,1,,We spent yesterday cooking.
6975,m_02,1,,She buys for Harrods.
6976,m_02,1,,I saw and he chops.
6977,m_02,1,,This sweater washes well.
6978,m_02,1,,This book reads well.
6979,m_02,1,,These cars sold very quickly last week.
6980,m_02,1,,It will take years for the Mersey to clean.
6981,m_02,1,,The course is jumping well.
6982,m_02,1,,One bomb didn't guide and crashed.
6983,m_02,1,,Fiona may be here by 5 o'clock.
6984,m_02,1,,"If Fiona is here by 5 o'clock, we can go to the party."
6985,m_02,1,,It's high time Fiona got a job.
6986,m_02,0,*,It's high time Fiona gets a job.
6987,sgww85,1,,Pat is either stupid or a liar.
6988,sgww85,1,,Pat is a Republican and proud of it.
6989,sgww85,1,,Pat is healthy and of sound mind.
6990,sgww85,1,,Pat is either asleep or at the office.
6991,sgww85,1,,That was a rude remark and in very bad taste.
6992,sgww85,1,,Sandy is either a lunatic or under the influence of drugs.
6993,sgww85,1,,I am hoping to get an invitation and optimistic about my chances.
6994,sgww85,1,,I am neither an authority on this subject nor trying to portray myself as one.
6995,sgww85,1,,Pat was neither recommended for promotion nor under any illusions about what that meant.
6996,sgww85,1,,Pat has become a banker and very conservative.
6997,sgww85,1,,I consider that a rude remark and in very bad taste.
6998,sgww85,1,,The scene of the movie was in Chicago.
6999,sgww85,0,*,The scene of the movie and that I wrote was in Chicago.
7000,sgww85,1,,John sang beautifully.
7001,sgww85,1,,John sang a carol.
7002,sgww85,0,*,John sang beautifully and a carol.
7003,sgww85,1,,Kim sang and Sandy danced.
7004,sgww85,1,,Kim and Sandy met.
7005,sgww85,1,,Kim sang and was accompanied by Sandy.
7006,sgww85,0,*,The irritating and a bully man was my brother.
7007,sgww85,0,*,Soon irritating and a bully started shouting again.
7008,sgww85,1,,Kim was a banker.
7009,sgww85,1,,Dana was quite competent.
7010,sgww85,1,,Leslie was in the flood zone.
7011,sgww85,1,,Ronnie was talking to Lou.
7012,sgww85,1,,Jean was given a prize.
7013,sgww85,1,,Pat has become a Republican.
7014,sgww85,1,,Gerry became quite conservative.
7015,sgww85,0,*,Connie has become of the opinion that we should get out.
7016,sgww85,0,*,Tracy became awarded a prize.
7017,sgww85,0,*,Chris will become talking to colleagues.
7018,sgww85,1,,Pat became a republican and quite conservative.
7019,sgww85,0,*,Tracy has become a republican and of the opinion that we must place nuclear weapons in Europe.
7020,sgww85,0,*,Chris became quite conservative and trying to change their minds.
7021,sgww85,0,*,Gerry became a republican and awarded a prize.
7022,sgww85,1,,We walked slowly and with great care.
7023,sgww85,1,,They wanted to leave tomorrow or on Tuesday.
7024,sgww85,1,,"We are open Saturdays, any national holiday, and on alternate."
7025,sgww85,1,,Kim alienates cats and beats his dog.
7026,sgww85,1,,Kim alienates cats and beat his dog.
7027,sgww85,1,,Kim alienated cats and beats his dog.
7028,sgww85,1,,Kim alienated cats and beat his dog.
7029,sgww85,0,*,Kim alienated cats and beaten his dog.
7030,sgww85,0,*,Kim beating his dog and alienates cats.
7031,sgww85,0,*,Kim to beat his dog and alienated cats.
7032,sgww85,0,*,Kim beaten his dog and alienates cats.
7033,sgww85,1,,Which student's grades went unreported?
7034,sgww85,1,,They found pictures of themselves.
7035,sgww85,0,*,Who did you say my talking to would bother Hilary?
7036,sgww85,1,,Who did you say my talking to would bother?
7037,sgww85,1,,Which article did Terry file without reading?
7038,sgww85,1,,Which books did Robin read and hate?
7039,sgww85,0,*,Which books did Robin talk to Chris and read?
7040,sgww85,0,*,Which books did Robin read and talk to Chris?
7041,sgww85,0,*,Who did Robin visit and?
7042,sgww85,1,,They talked to Kim and to each other.
7043,sgww85,1,,He hated himself and his friends.
7044,sgww85,1,,They were wary of themselves and of each other.
7045,sgww85,1,,They asked which students and which teachers would get along together.
7046,sgww85,1,,We called up every man whose father and whose mother had played on the team.
7047,sgww85,1,,I went to the store and bought some whiskey.
7048,sgww85,1,,She's gone and ruined her dress now.
7049,sgww85,1,,I've got to try and find that screw.
7050,sgww85,1,,She goes and buys some whiskey.
7051,sgww85,1,,I have gone and bought some whiskey.
7052,sgww85,1,,I will go and buy some whiskey.
7053,sgww85,1,,I will try and buy some whiskey.
7054,sgww85,0,*,I have gone and buys some whiskey.
7055,sgww85,0,*,To go and buying whiskey is not the solution to your problem.
7056,sgww85,0,*,I will go and bought some whiskey.
7057,sgww85,0,*,I tried and buy some whiskey.
7058,sgww85,0,*,I was trying and buying some whiskey.
7059,sgww85,0,*,What did you say I went and get?
7060,sgww85,0,*,What did you say I go and got?
7061,sgww85,1,,I went to the store and I bought some whiskey.
7062,sgww85,1,,I've got to try and I've got to find that screw.
7063,sgww85,1,,I both went to the store and bought some whiskey.
7064,sgww85,1,,I've got to both try and find that screw.
7065,sgww85,1,,Here's the whiskey which I went to the store and bought.
7066,sgww85,1,,Which dress has she gone and ruined now?
7067,sgww85,1,,The screw which I've got to try and find holds the door to the frame.
7068,sgww85,1,,Either we Americans or I myself will get ourselves in trouble.
7069,sgww85,1,,Either you or I will incriminate ourselves.
7070,sgww85,1,,You and I may incriminate ourselves.
7071,sgww85,1,,We Americans and the British pamper ourselves.
7072,sgww85,1,,You British and you Americans pamper yourselves.
7073,sgww85,1,,You British or you Americans will get yourselves in trouble.
7074,sgww85,1,,You and Kerry have outdone yourselves.
7075,sgww85,1,,You or Kerry have perjured yourselves.
